DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-02-21,4.225551633764999,21000100,4.1076,20991200,4.1076,21000200
2021-02-22,3.8281422844633335,21000100,3.7397,20991200,3.7397,21000200
2021-02-23,3.39510015,21000100,3.3644,20991200,3.3644,21000200
2021-02-24,3.5956746351725,21000100,3.5746,20991200,3.5746,21000200
2021-02-25,3.9356884125000002,21000100,3.9001,20991200,3.9001,21000200
2021-02-26,4.2672868875,21000100,4.2287,20991200,4.2287,21000200
2021-02-27,4.0472976375,21000100,4.0107,20991200,4.0107,21000200
2021-02-28,3.8527383375,21000100,3.8179,20991200,3.8179,21000200
2021-03-02,4.0779750375,21000100,4.0411,20991200,4.0411,21000200
2021-03-03,4.206335737500001,21000100,4.1683,20991200,4.1683,21000200
2021-03-04,4.5805192875000005,21000100,4.5391,20991200,4.5391,21000200
2021-03-05,4.204620225,21000100,4.1666,20991200,4.1666,21000200
2021-03-06,4.0919009625000005,21000100,4.0549,20991200,4.0549,21000200
2021-03-07,4.320165037500001,21000100,4.2811,20991200,4.2811,21000200
2021-03-08,4.753927523899999,21000100,4.584,20991200,4.584,21000200
2021-03-09,5.638903639272916,21000100,5.4209,20991200,5.4209,21000200
2021-03-10,5.738728032117083,21000100,5.3191,20991200,5.3191,21000200
2021-03-11,6.22328380443,21000100,6.0837,20991200,6.0837,21000200
2021-03-12,7.10811757108625,21000100,6.9297,20991200,6.9297,21000200
2021-03-13,7.726795626947917,21000100,7.4075,20991200,7.4075,21000200
2021-03-14,7.048628720620834,21000100,6.6203,20991200,6.6203,21000200
2021-03-15,6.152870913043749,21000100,5.9105,20991200,5.9105,21000200
2021-03-16,6.524504176968749,21000100,6.3931,20991200,6.3931,21000200
2021-03-17,6.37790176946375,21000100,6.2427,20991200,6.2427,21000200
2021-03-18,6.428254645199999,21000100,6.066,20991200,6.066,21000200
2021-03-19,6.5593200855000005,21000100,6.1785,20991200,6.1785,21000200
2021-03-20,6.961476664935001,21000100,6.2868,20991200,6.2868,21000200
2021-03-21,6.34203184322125,21000100,6.0519,20991200,6.0519,21000200
2021-03-22,5.892181493686667,21000100,5.4118,20991200,5.4118,21000200
2021-03-23,5.47467833984375,21000100,5.3125,20991200,5.3125,21000200
2021-03-24,4.987395742297499,21000100,4.8546,20991200,4.8546,21000200
2021-03-25,4.8580286625,21000100,4.8141,20991200,4.8141,21000200
