DATETIME,price
2021-05-10,1321.02
2021-05-11,1549.01
2021-05-12,1237.06
2021-05-13,1256.93
2021-05-14,1296.68
2021-05-15,1171.42
2021-05-16,1166.99
2021-05-17,1069.52
2021-05-18,1089.23
2021-05-19,693.53
2021-05-20,817.3
2021-05-21,687.05
2021-05-22,629.37
2021-05-23,551.45
2021-05-24,753.24
2021-05-25,717.97
2021-05-26,763.54
2021-05-27,749.91
2021-05-28,688.55
2021-05-29,651.68
2021-05-30,661.49
2021-05-31,702.12
2021-06-02,697.46
2021-06-03,718.71
2021-06-04,670.11
2021-06-05,648.74
2021-06-06,655.81
2021-06-07,596.3
2021-06-08,595.1
2021-06-09,633.77
2021-06-10,601.33
2021-06-11,576.88
2021-06-12,579.7
2021-06-13,612.93
2021-06-14,641.07
2021-06-15,627.24
2021-06-16,593.36
2021-06-17,598.56
2021-06-18,562.82
2021-06-19,551.85
2021-06-20,555.91
2021-06-21,455.28
2021-06-22,443.69
2021-06-23,472.71
2021-06-24,486.72
2021-06-25,448.74
2021-06-26,459.21
2021-06-27,477.48
2021-06-28,501.67
2021-06-29,524.16
2021-06-30,526.66
2021-07-02,495.38
2021-07-03,505.16
2021-07-04,526.85
2021-07-05,504.2
2021-07-06,511.13
2021-07-07,509.07
2021-07-08,490.0
2021-07-09,503.97
2021-07-10,496.7
2021-07-11,498.07
2021-07-12,479.3
2021-07-13,465.0
2021-07-14,467.05
2021-07-15,455.67
2021-07-16,437.84
2021-07-17,435.94
2021-07-18,437.75
2021-07-19,414.78
2021-07-20,398.23
2021-07-21,430.58
2021-07-22,441.99
2021-07-23,454.61
2021-07-24,458.51
2021-07-25,454.72
2021-07-26,481.29
2021-07-27,501.93
2021-07-28,511.6
2021-07-29,539.14
2021-07-30,552.68
2021-07-31,545.7
2021-08-02,543.46
2021-08-03,538.58
2021-08-04,545.97
2021-08-05,548.7
2021-08-06,557.71
2021-08-07,583.7
2021-08-08,555.84
2021-08-09,591.75
2021-08-10,592.38
2021-08-11,620.81
2021-08-12,606.33
2021-08-13,654.8
2021-08-14,692.33
2021-08-15,703.74
2021-08-16,673.56
2021-08-17,639.92
2021-08-18,632.21
2021-08-19,659.99
2021-08-20,694.3
2021-08-21,676.26
